model_name,model_id,role,candidate_id,sample_id,key_run,label,plaintext_top_1,plaintext_top_2,ckks_top_1,top_two_gap,pairwise_decision_budget,pairwise_observed_error,minimum_cap_required,margin_utilization_cap,certifiable,plaintext_tie,argmax_flip,reserve_policy_pass,reserve_policy_rejection,gap_bin,plaintext_logits,ckks_logits,per_logit_absolute_error
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68361,1,2,2,4,2,20.65285634837193,10.326428174185965,2.0625112284733405e-08,1.0841413252878214e-09,0.5,true,false,false,true,false,4,"[-9.164677426988423,-2.2928117419871326,19.037251961964067,-5.299296078481854,-1.6156043864078646,-14.968252939185952,-18.475030053052564,-3.2939140151002264,-6.183225306992767,-16.944348679715898]","[-9.164677427412151,-2.2928117395658307,19.037251977555762,-5.299296089274416,-1.6156043813744474,-14.96825295325532,-18.47503006623765,-3.293914017461299,-6.1832253160006205,-16.94434869828187]","[4.2372860775685695e-10,2.4213018257057684e-09,1.5591695046168752e-08,1.0792562399331018e-08,5.0334172385646525e-09,1.4069367892943774e-08,1.3185086800149293e-08,2.3610726707090635e-09,9.007853130071908e-09,1.856597364735535e-08]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68361,2,2,2,4,2,20.65285634837193,10.326428174185965,9.653558397104689e-09,4.6742001369053637e-10,0.5,true,false,false,true,false,4,"[-9.164677426988423,-2.2928117419871326,19.037251961964067,-5.299296078481854,-1.6156043864078646,-14.968252939185952,-18.475030053052564,-3.2939140151002264,-6.183225306992767,-16.944348679715898]","[-9.16467742662769,-2.2928117415372093,19.037251956976213,-5.299296080073229,-1.61560438174216,-14.968252936254588,-18.475030049518338,-3.293914014483683,-6.1832253011501574,-16.944348676914746]","[3.6073188880436646e-10,4.499232097998629e-10,4.987853685634036e-09,1.5913750317508857e-09,4.665704711470653e-09,2.9313635963035267e-09,3.534225356816023e-09,6.165432608895571e-10,5.842609951400846e-09,2.80115131090497e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68361,3,2,2,4,2,20.65285634837193,10.326428174185965,2.0663434074918996e-08,1.1197739067723419e-09,0.5,true,false,false,true,false,4,"[-9.164677426988423,-2.2928117419871326,19.037251961964067,-5.299296078481854,-1.6156043864078646,-14.968252939185952,-18.475030053052564,-3.2939140151002264,-6.183225306992767,-16.944348679715898]","[-9.16467743880486,-2.29281175172747,19.03725197610858,-5.299296067266362,-1.6156043929267874,-14.968252950262386,-18.47503005871139,-3.293914016731,-6.18322531120438,-16.944348683360847]","[1.1816437606171348e-08,9.74033742551228e-09,1.4144511339964083e-08,1.1215491646510145e-08,6.518922734954913e-09,1.1076433992229795e-08,5.658826296439656e-09,1.6307737382703635e-09,4.211612392168718e-09,3.6449492313295195e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68363,1,4,4,9,4,25.051004162950669,12.525502081475334,5.1877275808465129e-09,2.1325130140727226e-10,0.5,true,false,false,true,false,4,"[-31.234615895659775,-10.273130592945654,-24.63474930706444,-11.200034308782207,32.05267353787334,-8.815962506289805,-29.933403628175434,-12.009728837154174,6.402956774620072,7.001669374922671]","[-31.234615899584853,-10.273130593328698,-24.63474930591991,-11.200034304618157,32.05267353851496,-8.815962498216136,-29.933403625771028,-12.00972884060083,6.402956778331422,7.001669379468779]","[3.92507715218926e-09,3.83044707064073e-10,1.1445280279076542e-09,4.164050437793776e-09,6.416200903913705e-10,8.073669732766575e-09,2.404405563538603e-09,3.446656293704109e-09,3.7113503381647206e-09,4.546107490455142e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68363,2,4,4,9,4,25.051004162950669,12.525502081475334,1.9591626987391919e-08,7.820695274310429e-10,0.5,true,false,false,true,false,4,"[-31.234615895659775,-10.273130592945654,-24.63474930706444,-11.200034308782207,32.05267353787334,-8.815962506289805,-29.933403628175434,-12.009728837154174,6.402956774620072,7.001669374922671]","[-31.23461587951649,-10.273130584775156,-24.63474929930979,-11.200034304634467,32.05267352588184,-8.815962509628655,-29.933403618249656,-12.009728830386914,6.402956776681339,7.00166936732254]","[1.614328581922564e-08,8.170497167725443e-09,7.754650255265005e-09,4.147739929294403e-09,1.1991495796337404e-08,3.3388491971209078e-09,9.92577753322621e-09,6.767260529727537e-09,2.0612676010500763e-09,7.600131191054516e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68363,3,4,4,9,4,25.051004162950669,12.525502081475334,7.6922823666336626e-09,4.374740468975922e-10,0.5,true,false,false,true,false,4,"[-31.234615895659775,-10.273130592945654,-24.63474930706444,-11.200034308782207,32.05267353787334,-8.815962506289805,-29.933403628175434,-12.009728837154174,6.402956774620072,7.001669374922671]","[-31.234615889489568,-10.273130592580992,-24.63474929816451,-11.200034304695212,32.05267353071836,-8.815962502626027,-29.933403617726718,-12.009728833050255,6.402956770553967,7.001669375459973]","[6.170207456079879e-09,3.646611901331198e-10,8.899927905758886e-09,4.086995630814272e-09,7.154980607992911e-09,3.663778613827162e-09,1.0448715670463571e-08,4.103918982423238e-09,4.066104786204505e-09,5.373017586407514e-10]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68366,1,5,5,3,5,30.659998229551803,15.329999114775902,7.625953912793193e-08,2.4872649553654821e-09,0.5,true,false,false,true,false,5,"[-35.590638378769874,-23.67436542912179,-29.029353085555066,17.223975569114295,-10.148304169044943,47.8839737986661,-15.859212443479763,-23.16104682491132,16.402186777627563,4.281099069741059]","[-35.590638411072426,-23.674365458668056,-29.029353111621653,17.22397559730574,-10.148304180871802,47.88397384673419,-15.859212464749179,-23.16104683792021,16.402186785248634,4.281099066544142]","[3.230255174457852e-08,2.9546267654723124e-08,2.6066587111017725e-08,2.8191443846026232e-08,1.182685949174811e-08,4.80680952819057e-08,2.126941645030911e-08,1.3008889965249182e-08,7.621071773655785e-09,3.196917397474408e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68366,2,5,5,3,5,30.659998229551803,15.329999114775902,5.0455433608931344e-08,1.6456437221936825e-09,0.5,true,false,false,true,false,5,"[-35.590638378769874,-23.67436542912179,-29.029353085555066,17.223975569114295,-10.148304169044943,47.8839737986661,-15.859212443479763,-23.16104682491132,16.402186777627563,4.281099069741059]","[-35.590638357154646,-23.67436539549066,-29.029353061554982,17.223975578321735,-10.148304174912326,47.883973757418104,-15.859212454073191,-23.161046825631537,16.40218677670835,4.2810990566715725]","[2.1615228718019353e-08,3.363112810461644e-08,2.4000083698183516e-08,9.207440143654821e-09,5.8673830238831215e-09,4.124799346527652e-08,1.0593428356742152e-08,7.20216775107474e-10,9.192113736844476e-10,1.3069486826111643e-08]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68366,3,5,5,3,5,30.659998229551803,15.329999114775902,1.7328204648947576e-08,5.6517304793076258e-10,0.5,true,false,false,true,false,5,"[-35.590638378769874,-23.67436542912179,-29.029353085555066,17.223975569114295,-10.148304169044943,47.8839737986661,-15.859212443479763,-23.16104682491132,16.402186777627563,4.281099069741059]","[-35.59063838522219,-23.67436542935104,-29.029353094206797,17.223975573680647,-10.148304173495388,47.88397381142795,-15.859212448449593,-23.161046830777188,16.40218678226835,4.281099068711432]","[6.4523177911723906e-09,2.2925306097931752e-10,8.651731775444205e-09,4.566352629353787e-09,4.450445345582921e-09,1.2761852019593789e-08,4.969830769141481e-09,5.865867791499113e-09,4.640785533638336e-09,1.029627050286308e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68387,1,7,7,8,7,5.1606059313501937,2.5803029656750969,8.5956124440400572e-09,1.6656207736813468e-09,0.5,true,false,false,true,false,1,"[-5.846394702995163,-0.16985218109997552,-0.9835589851323129,-2.6562338879738614,-0.44941348051080265,-3.320378874826012,-2.8102684255590495,6.367223164761678,1.2066172334114844,1.0413795247529385]","[-5.846394699041936,-0.1698521800108763,-0.9835589840433382,-2.6562338879534564,-0.4494134827676251,-3.320378875402154,-2.810268425571558,6.367223169578341,1.2066172296325346,1.0413795233518297]","[3.953226190844816e-09,1.089099227469248e-09,1.0889746882014606e-09,2.0405011014190677e-11,2.256822451141005e-09,5.761422450234477e-10,1.2508660773846714e-11,4.816662624307355e-09,3.778949819732702e-09,1.40110878454891e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68387,2,7,7,8,7,5.1606059313501937,2.5803029656750969,7.9901223415390632e-09,1.5482915083672296e-09,0.5,true,false,false,true,false,1,"[-5.846394702995163,-0.16985218109997552,-0.9835589851323129,-2.6562338879738614,-0.44941348051080265,-3.320378874826012,-2.8102684255590495,6.367223164761678,1.2066172334114844,1.0413795247529385]","[-5.846394697667545,-0.16985218205858424,-0.9835589829356097,-2.6562338867433755,-0.44941348530544645,-3.3203788725587104,-2.810268427544705,6.36722316132057,1.206617237960499,1.0413795206105998]","[5.327617458306122e-09,9.586087201807203e-10,2.196703152712587e-09,1.2304859353662323e-09,4.794643793104569e-09,2.2673014576923833e-09,1.985655639913375e-09,3.4411078431162423e-09,4.549014498422821e-09,4.1423386942796014e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68387,3,7,7,8,7,5.1606059313501937,2.5803029656750969,2.0715884563315967e-09,5.2700044456219208e-10,0.5,true,false,false,true,false,1,"[-5.846394702995163,-0.16985218109997552,-0.9835589851323129,-2.6562338879738614,-0.44941348051080265,-3.320378874826012,-2.8102684255590495,6.367223164761678,1.2066172334114844,1.0413795247529385]","[-5.846394704125752,-0.16985218078721126,-0.9835589836589863,-2.656233887191737,-0.44941348005522036,-3.3203788760871036,-2.8102684239034446,6.367223163144266,1.2066172338656609,1.0413795259422485]","[1.1305889557888804e-09,3.127642589362267e-10,1.4733265718547273e-09,7.821245873174121e-10,4.5558229411213347e-10,1.261091675530679e-09,1.6556049864391298e-09,1.6174119821243949e-09,4.5417647420720186e-10,1.1893099838289345e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68391,1,7,7,4,7,8.4654273791514161,4.232713689575708,3.046386087834918e-09,3.5986205437631325e-10,0.5,true,false,false,true,false,1,"[-5.320253797453684,-0.7696002234011373,-2.801746100110374,-5.2886513272574955,0.12863256222798758,-1.186966892755336,-4.0683233365783575,8.594059941379404,-0.532623305173163,-1.8099306383178828]","[-5.320253798486556,-0.7696002234140678,-2.801746099980268,-5.288651330205131,0.128632563552654,-1.1869668940424192,-4.068323335455876,8.594059943101124,-0.5326233056958843,-1.8099306395647579]","[1.0328724542318923e-09,1.293043450090181e-11,1.3010570398819254e-10,2.947635024952433e-09,1.3246664321009405e-09,1.2870831067601785e-09,1.1224816631738577e-09,1.7217196557339776e-09,5.227213106806516e-10,1.2468750476557489e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68391,2,7,7,4,7,8.4654273791514161,4.232713689575708,1.5912009487806245e-09,2.037655809783414e-10,0.5,true,false,false,true,false,1,"[-5.320253797453684,-0.7696002234011373,-2.801746100110374,-5.2886513272574955,0.12863256222798758,-1.186966892755336,-4.0683233365783575,8.594059941379404,-0.532623305173163,-1.8099306383178828]","[-5.320253796450604,-0.7696002244887505,-2.801746099022052,-5.28865132636043,0.12863256145716506,-1.1869668938427553,-4.068323336697391,8.594059940559026,-0.5326233057491316,-1.8099306376076152]","[1.0030793973214713e-09,1.0876132217063628e-09,1.088321877062981e-09,8.970655329676447e-10,7.70822516926728e-10,1.0874192657439608e-09,1.1903367180821078e-10,8.203784318538965e-10,5.759686061423963e-10,7.102676224945981e-10]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68391,3,7,7,4,7,8.4654273791514161,4.232713689575708,1.6432054772419491e-08,1.9410779912764026e-09,0.5,true,false,false,true,false,1,"[-5.320253797453684,-0.7696002234011373,-2.801746100110374,-5.2886513272574955,0.12863256222798758,-1.186966892755336,-4.0683233365783575,8.594059941379404,-0.532623305173163,-1.8099306383178828]","[-5.3202538017144985,-0.7696002197452727,-2.8017461017851195,-5.288651330196597,0.12863257281932244,-1.186966896817947,-4.068323335048602,8.594059947220124,-0.532623302100826,-1.8099306404648652]","[4.2608148120848455e-09,3.6558646110407267e-09,1.6747456754728773e-09,2.9391014066959542e-09,1.0591334864695767e-08,4.06261091434601e-09,1.52975587752735e-09,5.840719907723724e-09,3.07233705143517e-09,2.1469823696662615e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68450,1,2,2,7,2,32.940280864804841,16.47014043240242,3.4760052614046799e-09,2.0669708559327967e-10,0.5,true,false,false,true,false,5,"[-10.238801626779932,6.165657165763115,45.47747543176436,-4.761502121480608,-13.91834983237275,-21.916529761856875,-23.906213930511512,12.53719456695952,-0.33447754106147265,-9.309149831104437]","[-10.238801622833654,6.165657159777888,45.47747542997941,-4.761502119389359,-13.918349835612016,-21.91652976278025,-23.90621392189408,12.537194568650571,-0.3344775408004531,-9.309149840643718]","[3.946277971067502e-09,5.985226536608934e-09,1.7849544065029477e-09,2.0912489517854738e-09,3.2392666327041297e-09,9.233751541160018e-10,8.617433877589065e-09,1.6910508549017322e-09,2.6101953931600974e-10,9.539281364823182e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68450,2,2,2,7,2,32.940280864804841,16.47014043240242,1.472311339512089e-08,4.4696380870424979e-10,0.5,true,false,false,true,false,5,"[-10.238801626779932,6.165657165763115,45.47747543176436,-4.761502121480608,-13.91834983237275,-21.916529761856875,-23.906213930511512,12.53719456695952,-0.33447754106147265,-9.309149831104437]","[-10.238801617839641,6.165657170027348,45.47747543683762,-4.761502130034547,-13.918349836408218,-21.91652975910047,-23.906213927202785,12.537194576609373,-0.33447753604547276,-9.309149822935787]","[8.940290285863739e-09,4.264233410822271e-09,5.0732609224724e-09,8.553938890543122e-09,4.035468847973789e-09,2.756404882120478e-09,3.3087275141951977e-09,9.64985247264849e-09,5.015999893220879e-09,8.168649756612467e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68450,3,2,2,7,2,32.940280864804841,16.47014043240242,1.7506646798892689e-08,5.9337095026239615e-10,0.5,true,false,false,true,false,5,"[-10.238801626779932,6.165657165763115,45.47747543176436,-4.761502121480608,-13.91834983237275,-21.916529761856875,-23.906213930511512,12.53719456695952,-0.33447754106147265,-9.309149831104437]","[-10.238801630864923,6.165657154352568,45.47747541984842,-4.761502105880156,-13.918349829422201,-21.91652975872242,-23.906213921355267,12.537194561368818,-0.33447754047092304,-9.309149833649885]","[4.084991900299428e-09,1.1410547173795749e-08,1.1915943787244032e-08,1.5600451597208576e-08,2.9505482501690494e-09,3.1344562501089968e-09,9.156245539543306e-09,5.590703011648657e-09,5.905496092140083e-10,2.545448296586983e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68469,1,1,1,4,1,14.206176638628367,7.1030883193141836,9.7165471224514022e-09,9.1938107752925601e-10,0.5,true,false,false,true,false,2,"[-4.645448660397657,12.77953098266519,-7.4391465669121954,-5.916158423255581,-1.426645655963177,-8.829244699581734,-6.134093426081489,-2.56067179540956,-3.6370784690261746,-5.083482861784617]","[-4.645448657167109,12.779530987781316,-7.439146571721382,-5.916158430265511,-1.4266456513627561,-8.829244697898012,-6.134093430146599,-2.560671794787984,-3.6370784790031685,-5.083482855583552]","[3.2305473851579336e-09,5.1161261893639676e-09,4.809186826548739e-09,7.009929525736425e-09,4.600420933087435e-09,1.6837216065823668e-09,4.065110026374441e-09,6.215761239047879e-10,9.976993897709008e-09,6.201065438915521e-09]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68469,2,1,1,4,1,14.206176638628367,7.1030883193141836,9.1214968911401684e-10,6.4207964768913821e-11,0.5,true,false,false,true,false,2,"[-4.645448660397657,12.77953098266519,-7.4391465669121954,-5.916158423255581,-1.426645655963177,-8.829244699581734,-6.134093426081489,-2.56067179540956,-3.6370784690261746,-5.083482861784617]","[-4.645448660136536,12.779530982692659,-7.4391465658796125,-5.916158423605458,-1.426645655078497,-8.829244700025171,-6.134093425286383,-2.5606717945908484,-3.6370784696718292,-5.083482861531239]","[2.61120902678158e-10,2.7469582164485473e-11,1.03258290806707e-09,3.4987657215879153e-10,8.846801069495314e-10,4.434372868900027e-10,7.951062030997491e-10,8.187117650493292e-10,6.456546408628583e-10,2.5337776321521233e-10]"
lenet5_small,mnist_lenet5_small_square_v1,locked_audit,synth_analysis_minimum_rescale_N15_Q18_S44_3d9a3ac648cc,mnist_68469,3,1,1,4,1,14.206176638628367,7.1030883193141836,3.9737533263917157e-09,2.7972011241832545e-10,0.5,true,false,false,true,false,2,"[-4.645448660397657,12.77953098266519,-7.4391465669121954,-5.916158423255581,-1.426645655963177,-8.829244699581734,-6.134093426081489,-2.56067179540956,-3.6370784690261746,-5.083482861784617]","[-4.645448660358454,12.779530985208014,-7.439146566408826,-5.916158424803161,-1.4266456573941058,-8.82924469959702,-6.134093425581391,-2.5606717958120244,-3.637078469046614,-5.08348286286199]","[3.920241908872413e-11,2.5428246175351887e-09,5.033697902945278e-10,1.5475798420538922e-09,1.430928708856527e-09,1.5285550603039155e-11,5.000986291747722e-10,4.024642841216064e-10,2.0439205883349132e-11,1.0773728575941277e-09]"
